Prefix,Effective Date,InternationalRate,Description
521627120,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521627528,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521627529,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521627530,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631106,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631107,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631112,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631114,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631117,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631118,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631120,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631121,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631122,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631131,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631140,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631141,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631142,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631143,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631300,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631301,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631305,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631306,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631309,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631310,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631317,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631349,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631353,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521631354,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521632101,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521632102,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521632107,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521632323,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521632325,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521632328,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521632363,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633104,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633106,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633108,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633117,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633133,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633339,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633355,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521633966,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521634100,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521634102,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521636105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521636106,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521636108,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521636691,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637104,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637107,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637109,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637118,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637119,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637120,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637356,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637375,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637377,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521637379,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638100,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638104,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638106,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638115,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638117,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638381,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638385,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521638387,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639104,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639109,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639113,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639116,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639118,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639138,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639460,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639468,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639480,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521639858,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521641100,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521641101,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521641329,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642102,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642106,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642118,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642119,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642122,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642132,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642400,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642429,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642484,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642485,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521642486,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644107,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644108,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644109,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644111,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644112,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644116,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644123,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644124,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644125,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644130,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644151,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644152,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644153,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644157,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644162,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644163,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644164,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644165,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644166,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644175,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644176,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644405,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644406,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644419,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644440,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644448,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644450,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644452,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644453,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644456,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644458,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521644459,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521645102,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521645103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521645108,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521645307,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521645336,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521645551,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646100,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646104,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646106,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646110,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646114,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646115,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646122,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646123,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646124,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646125,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646126,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646129,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646130,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646138,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646139,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646140,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646142,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646143,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646144,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646157,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646158,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646159,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646169,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646180,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646181,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646186,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646191,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646192,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646201,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646207,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646208,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646211,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646212,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646213,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646214,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521646215,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521647101,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521647102,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521647103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521647104,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521647111,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521647421,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521648102,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521648103,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521648105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521648396,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521648461,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521648464,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653102,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653105,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653106,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653108,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653110,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653111,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653117,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653122,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653131,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653133,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653134,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653520,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653531,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653532,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653533,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653537,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653949,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521653950,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656116,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656117,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656118,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656119,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656151,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656152,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656153,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656154,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656155,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656156,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656157,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656158,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656159,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656160,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656161,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656162,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656163,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656164,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656165,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656177,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656178,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656179,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656181,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656182,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656183,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656184,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656185,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656186,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656187,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656188,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656189,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656190,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656191,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656192,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656193,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656194,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656195,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656218,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656224,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656225,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656228,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656234,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656235,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656236,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656238,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656239,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656240,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656241,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656242,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656243,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656244,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656245,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656246,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656247,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656249,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656250,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656253,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656254,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656255,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656256,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656290,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656291,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656292,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656329,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656330,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656331,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656332,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656333,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656334,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656361,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656362,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656363,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656364,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656365,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656538,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656539,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656540,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656560,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656561,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656567,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656568,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656622,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656628,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656635,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656646,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656650,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656661,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656671,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656672,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656673,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656677,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656678,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656846,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656847,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521656848,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521661101,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521661108,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521661119,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521661610,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521661615,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521661617,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662116,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662117,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662121,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662122,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662125,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662126,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662129,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662130,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662131,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662132,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662133,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662134,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662144,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662145,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662152,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662153,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662154,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662160,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
521662161,2/27/2015,0.02827,Mexico - Mobile - Movistar - EA
